Delivery_ID,Dispatch_Date,Delivery_Date,Route_ID,Customer_ID,Gross_Weight,Status
4554,2024-02-12,2024-02-14,2,17,2339,On-Time
4555,2024-02-12,2024-02-14,2,17,4816,On-Time
4553,2024-02-12,2024-02-14,2,19,1597,On-Time
4557,2024-02-12,2024-02-17,25,3,214,On-Time
4558,2024-02-12,2024-02-17,25,13,869,On-Time
4556,2024-02-12,2024-02-17,25,18,142,On-Time
36,2024-02-12,2024-02-18,4,13,3989,On-Time
4559,2024-02-12,2024-02-19,5,14,1568,Delayed
879,2024-02-13,2024-02-15,2,16,24000,On-Time
878,2024-02-13,2024-02-18,2,14,24000,Delayed
4561,2024-02-14,2024-02-17,3,16,2500.32,On-Time
2193,2024-02-14,2024-02-18,2,14,1987,On-Time
2194,2024-02-14,2024-02-18,2,29,24000,On-Time
38,2024-02-14,2024-02-19,1,14,9435,On-Time
37,2024-02-14,2024-02-19,1,26,5925.608,On-Time
2684,2024-02-14,2024-02-19,4,8,500,On-Time
39,2024-02-14,2024-02-19,4,28,2962.99,On-Time
4560,2024-02-14,2024-02-19,25,8,91,On-Time
2685,2024-02-15,2024-02-19,1,13,600,On-Time
40,2024-02-15,2024-02-19,1,25,21526.34,On-Time
4568,2024-02-15,2024-02-19,3,2,3646,On-Time
1699,2024-02-15,2024-02-19,3,9,5250,On-Time
4571,2024-02-15,2024-02-19,3,10,2093,On-Time
4562,2024-02-15,2024-02-19,3,12,2100,On-Time
4567,2024-02-15,2024-02-19,3,20,1050,On-Time
714,2024-02-15,2024-02-19,3,21,2150,On-Time
4566,2024-02-15,2024-02-19,3,30,518,On-Time
2591,2024-02-15,2024-02-19,5,3,18.75,On-Time
2587,2024-02-15,2024-02-19,5,6,189.58,On-Time
2595,2024-02-15,2024-02-19,5,12,30.6,On-Time
4570,2024-02-15,2024-02-19,5,13,1344,On-Time
2588,2024-02-15,2024-02-19,5,15,32.965,On-Time
2585,2024-02-15,2024-02-19,5,16,40.75,On-Time
2586,2024-02-15,2024-02-19,5,17,101.09,On-Time
2589,2024-02-15,2024-02-19,5,19,40.81,On-Time
2592,2024-02-15,2024-02-19,5,19,104.41,On-Time
2590,2024-02-15,2024-02-19,5,21,174.115,On-Time
2593,2024-02-15,2024-02-19,14,7,254.92,On-Time
4569,2024-02-15,2024-02-20,5,11,1412,On-Time
4565,2024-02-15,2024-02-20,25,4,805,On-Time
4564,2024-02-15,2024-02-20,25,5,258,On-Time
4563,2024-02-15,2024-02-20,25,22,47,On-Time
2594,2024-02-15,2024-02-21,5,22,64.41,Delayed
881,2024-02-15,2024-02-21,14,18,200,On-Time
880,2024-02-15,2024-02-23,17,6,3135,Delayed
3708,2024-02-16,,2,12,200,Failed
3707,2024-02-16,,10,23,15.02,Failed
3709,2024-02-16,2024-02-17,6,19,95.6,On-Time
882,2024-02-16,2024-02-19,3,18,1780,On-Time
42,2024-02-16,2024-02-19,5,17,1274,On-Time
2689,2024-02-16,2024-02-20,1,13,1193.57,On-Time
2686,2024-02-16,2024-02-20,1,21,1548.65,On-Time
41,2024-02-16,2024-02-20,1,24,2222.103,On-Time
2688,2024-02-16,2024-02-20,1,27,250,On-Time
884,2024-02-16,2024-02-20,17,15,2630,On-Time
4572,2024-02-16,2024-02-21,25,2,133,On-Time
883,2024-02-16,2024-02-22,2,18,24000,Delayed
2687,2024-02-16,2024-02-23,1,8,900,Delayed
3710,2024-02-17,2024-02-19,6,6,68.94,On-Time
3712,2024-02-19,,2,7,2783.88,Failed
3713,2024-02-19,,2,13,4413.05,Failed
3714,2024-02-19,,2,15,7845.3,Failed
3715,2024-02-19,,25,21,22.8,Failed
350,2024-02-19,2024-02-20,6,24,260,On-Time
4577,2024-02-19,2024-02-21,2,19,3988,On-Time
4584,2024-02-19,2024-02-22,3,4,996.9,On-Time
1700,2024-02-19,2024-02-22,3,11,2330,On-Time
885,2024-02-19,2024-02-22,3,15,1640,On-Time
43,2024-02-19,2024-02-22,3,22,6032,On-Time
886,2024-02-19,2024-02-22,5,12,280,On-Time
4580,2024-02-19,2024-02-23,5,16,144,Delayed
4583,2024-02-19,2024-02-24,25,1,664,On-Time
4575,2024-02-19,2024-02-24,25,3,410,On-Time
4579,2024-02-19,2024-02-24,25,3,693,On-Time
4582,2024-02-19,2024-02-24,25,7,1012,On-Time
4578,2024-02-19,2024-02-24,25,15,98,On-Time
4581,2024-02-19,2024-02-24,25,15,478,On-Time
4576,2024-02-19,2024-02-24,25,15,839,On-Time
4573,2024-02-19,2024-02-24,25,23,62,On-Time
4574,2024-02-19,2024-02-24,25,27,318,On-Time
2195,2024-02-20,2024-02-22,2,2,976,On-Time
4585,2024-02-20,2024-02-25,3,5,3341,On-Time
3716,2024-02-20,2024-02-25,3,11,649.75,On-Time
4587,2024-02-20,2024-02-25,5,15,142,On-Time
4589,2024-02-20,2024-02-25,5,16,2016,On-Time
4588,2024-02-20,2024-02-25,5,30,413,On-Time
4586,2024-02-20,2024-02-28,3,22,1194.48,Delayed
3717,2024-02-21,,1,29,277.41,Failed
4592,2024-02-21,2024-02-24,3,5,2590,On-Time
4599,2024-02-21,2024-02-24,3,9,1248,On-Time
2196,2024-02-21,2024-02-24,3,11,6000,On-Time
4594,2024-02-21,2024-02-24,3,13,1347,On-Time
4591,2024-02-21,2024-02-24,3,15,2821,On-Time
1701,2024-02-21,2024-02-24,3,28,3050,On-Time
4596,2024-02-21,2024-02-24,5,3,142,On-Time
4593,2024-02-21,2024-02-24,5,5,302,On-Time
4595,2024-02-21,2024-02-24,5,6,622,On-Time
4598,2024-02-21,2024-02-24,5,7,1215,On-Time
4597,2024-02-21,2024-02-24,5,15,302,On-Time
4600,2024-02-21,2024-02-24,5,16,18,On-Time
887,2024-02-21,2024-02-26,14,22,3150,On-Time
4590,2024-02-21,2024-02-28,17,25,24000,Delayed
2690,2024-02-22,,1,7,2300,Failed
3718,2024-02-22,,2,18,2400,Failed
715,2024-02-22,2024-02-24,2,9,2505,On-Time
2694,2024-02-22,2024-02-26,1,2,1650,On-Time
2693,2024-02-22,2024-02-26,1,15,960,On-Time
2692,2024-02-22,2024-02-26,1,21,900,On-Time
716,2024-02-22,2024-02-26,3,5,1410,On-Time
44,2024-02-22,2024-02-26,3,21,16666,On-Time
634,2024-02-22,2024-02-26,3,22,2000,On-Time
1703,2024-02-22,2024-02-26,3,22,4575,On-Time
888,2024-02-22,2024-02-26,14,2,135,On-Time
1704,2024-02-22,2024-02-26,14,14,320,On-Time
2691,2024-02-22,2024-02-27,1,2,250,On-Time
3719,2024-02-22,2024-02-27,25,15,41.1,On-Time
1702,2024-02-22,2024-03-01,3,1,4200,Delayed
1963,2024-02-22,2024-03-01,22,10,108,On-Time
2596,2024-02-22,2024-03-01,22,23,42.065,On-Time
3720,2024-02-23,,2,29,15540,Failed
4601,2024-02-23,2024-02-26,2,5,157,On-Time
3722,2024-02-23,2024-02-26,2,5,24000,On-Time
45,2024-02-23,2024-02-26,2,12,24000,On-Time
3721,2024-02-23,2024-02-26,2,14,24000,On-Time
4602,2024-02-23,2024-02-26,2,23,10107,On-Time
2598,2024-02-23,2024-02-26,5,12,54.95,On-Time
2597,2024-02-23,2024-02-26,5,14,83,On-Time
4606,2024-02-23,2024-02-26,5,23,337,On-Time
889,2024-02-23,2024-02-27,3,27,570,On-Time
2599,2024-02-23,2024-02-27,14,2,233.97,On-Time
890,2024-02-23,2024-02-27,14,8,390,On-Time
891,2024-02-23,2024-02-27,14,11,950,On-Time
4603,2024-02-23,2024-02-28,25,4,201,On-Time
4605,2024-02-23,2024-02-28,25,10,204,On-Time
4604,2024-02-23,2024-02-28,25,12,615,On-Time
3723,2024-02-26,,23,6,2600,Failed
892,2024-02-26,2024-02-28,2,9,24000,On-Time
4607,2024-02-26,2024-02-29,3,19,920,On-Time
4608,2024-02-26,2024-02-29,3,30,5424,On-Time
4609,2024-02-26,2024-03-02,5,12,816,Delayed
46,2024-02-26,2024-03-07,1,28,21250,Delayed
3725,2024-02-27,,2,6,1674.2,Failed
3726,2024-02-27,,2,8,2271.27,Failed
3724,2024-02-27,,9,19,500,Failed
47,2024-02-27,2024-02-28,6,10,500,On-Time
4614,2024-02-27,2024-02-29,2,28,1502,On-Time
48,2024-02-27,2024-03-02,1,29,21235,On-Time
1705,2024-02-27,2024-03-02,14,10,290,On-Time
49,2024-02-27,2024-03-03,5,9,358,On-Time
511,2024-02-27,2024-03-03,9,22,13008,On-Time
4611,2024-02-27,2024-03-04,25,3,203,On-Time
4613,2024-02-27,2024-03-04,25,4,367,On-Time
4615,2024-02-27,2024-03-04,25,4,607,On-Time
4610,2024-02-27,2024-03-04,25,12,24,On-Time
4612,2024-02-27,2024-03-04,25,20,214,On-Time
3727,2024-02-27,2024-03-06,3,18,11402.26,Delayed
2695,2024-02-28,,1,20,483,Failed
2197,2024-02-28,,3,19,8000,Failed
893,2024-02-28,2024-03-02,3,14,5150,On-Time
635,2024-02-28,2024-03-02,5,25,1000,On-Time
4618,2024-02-28,2024-03-03,2,7,5208,On-Time
4617,2024-02-28,2024-03-03,2,17,3244,On-Time
4616,2024-02-28,2024-03-03,2,21,1910,On-Time
2198,2024-02-28,2024-03-03,2,22,654,On-Time
1707,2024-02-28,2024-03-04,14,19,380,On-Time
894,2024-02-28,2024-03-04,17,26,2360,On-Time
4621,2024-02-28,2024-03-04,25,8,955,On-Time
4620,2024-02-28,2024-03-04,25,22,194,On-Time
4619,2024-02-28,2024-03-04,25,24,150,On-Time
2199,2024-02-28,2024-03-05,3,3,10000,Delayed
4622,2024-02-28,2024-03-05,5,13,302,Delayed
1706,2024-02-28,2024-03-06,17,14,160,Delayed
2696,2024-02-29,,1,2,300,Failed
2697,2024-02-29,,1,11,1450,Failed
3728,2024-02-29,,2,5,1682.84,Failed
3730,2024-02-29,,2,7,3166.33,Failed
3729,2024-02-29,,2,16,2778.1,Failed
1964,2024-02-29,,10,13,12,Failed
717,2024-02-29,2024-03-02,2,20,2680,On-Time
721,2024-02-29,2024-03-04,3,8,1110,On-Time
719,2024-02-29,2024-03-04,3,17,1070,On-Time
718,2024-02-29,2024-03-04,3,21,1490,On-Time
720,2024-02-29,2024-03-04,3,29,1810,On-Time
722,2024-02-29,2024-03-04,3,29,1830,On-Time
4625,2024-02-29,2024-03-04,5,4,144,On-Time
1967,2024-02-29,2024-03-04,5,5,57,On-Time
4628,2024-02-29,2024-03-04,5,15,1074.06,On-Time
1968,2024-02-29,2024-03-04,5,18,1114,On-Time
4626,2024-02-29,2024-03-04,5,19,302,On-Time
4623,2024-02-29,2024-03-04,5,20,1197.03,On-Time
4627,2024-02-29,2024-03-04,5,25,402,On-Time
1965,2024-02-29,2024-03-04,5,26,60,On-Time
351,2024-02-29,2024-03-04,5,30,700,On-Time
3731,2024-02-29,2024-03-04,9,10,90.71,On-Time
2600,2024-02-29,2024-03-04,10,5,112.465,On-Time
2601,2024-02-29,2024-03-04,10,25,118.54,On-Time
1966,2024-02-29,2024-03-04,14,30,210,On-Time
895,2024-02-29,2024-03-04,17,6,2630,On-Time
896,2024-02-29,2024-03-04,17,18,3135,On-Time
50,2024-02-29,2024-03-06,7,20,24000,On-Time
4624,2024-02-29,2024-03-07,3,2,1512,Delayed
1708,2024-02-29,2024-03-07,17,14,1540,Delayed
3732,2024-03-01,,2,25,24000,Failed
3734,2024-03-01,2024-03-04,2,16,24000,On-Time
897,2024-03-01,2024-03-04,2,23,24000,On-Time
3733,2024-03-01,2024-03-04,2,28,24000,On-Time
2604,2024-03-01,2024-03-04,5,3,74.595,On-Time
2603,2024-03-01,2024-03-04,5,6,173.28,On-Time
2606,2024-03-01,2024-03-04,5,9,74.595,On-Time
2605,2024-03-01,2024-03-04,5,15,57.21,On-Time
2602,2024-03-01,2024-03-04,5,20,46.93,On-Time
899,2024-03-01,2024-03-05,14,18,300,On-Time
2607,2024-03-01,2024-03-05,14,24,186.3,On-Time
898,2024-03-01,2024-03-05,17,29,300,On-Time
3735,2024-03-04,,12,26,24000,Failed
636,2024-03-04,2024-03-05,6,16,1000,On-Time
4633,2024-03-04,2024-03-06,2,8,1184,On-Time
4629,2024-03-04,2024-03-06,2,8,1415,On-Time
4630,2024-03-04,2024-03-06,2,8,6344,On-Time
723,2024-03-04,2024-03-06,2,9,500,On-Time
900,2024-03-04,2024-03-07,3,12,3200,On-Time
4639,2024-03-04,2024-03-07,3,21,7665,On-Time
4640,2024-03-04,2024-03-07,5,16,13,On-Time
4637,2024-03-04,2024-03-07,5,24,25,On-Time
4644,2024-03-04,2024-03-07,5,25,302,On-Time
4638,2024-03-04,2024-03-07,5,28,341,On-Time
4642,2024-03-04,2024-03-07,5,28,620,On-Time
4632,2024-03-04,2024-03-09,25,6,676,On-Time
4635,2024-03-04,2024-03-09,25,9,579,On-Time
4634,2024-03-04,2024-03-09,25,10,240,On-Time
4631,2024-03-04,2024-03-09,25,18,156,On-Time
4636,2024-03-04,2024-03-10,5,26,13,Delayed
513,2024-03-04,2024-03-10,14,5,125,On-Time
4643,2024-03-04,2024-03-11,5,3,306,Delayed
4641,2024-03-04,2024-03-11,5,21,148,Delayed
51,2024-03-04,2024-03-11,7,19,24000,On-Time
512,2024-03-04,2024-03-11,17,25,13165,Delayed
4646,2024-03-05,,2,3,537,Failed
4645,2024-03-05,,5,23,193,Failed
4647,2024-03-05,2024-03-07,2,11,6468,On-Time
4648,2024-03-05,2024-03-07,2,12,1820,On-Time
514,2024-03-05,2024-03-07,11,16,117,On-Time
2611,2024-03-05,2024-03-09,12,6,9204.8,On-Time
902,2024-03-05,2024-03-10,3,2,3100,On-Time
352,2024-03-05,2024-03-10,3,8,3796,On-Time
724,2024-03-05,2024-03-10,3,20,1400,On-Time
3736,2024-03-05,2024-03-10,3,22,508.11,On-Time
1709,2024-03-05,2024-03-10,3,27,3135,On-Time
901,2024-03-05,2024-03-10,3,28,1640,On-Time
4653,2024-03-05,2024-03-10,5,18,302,On-Time
4654,2024-03-05,2024-03-11,5,4,303,Delayed
4650,2024-03-05,2024-03-11,25,9,136,On-Time
4649,2024-03-05,2024-03-11,25,22,52,On-Time
4652,2024-03-05,2024-03-11,25,25,47,On-Time
4651,2024-03-05,2024-03-11,25,29,232,On-Time
2698,2024-03-06,,1,14,600,Failed
53,2024-03-06,2024-03-09,3,8,2795.33,On-Time
904,2024-03-06,2024-03-09,3,9,6000,On-Time
903,2024-03-06,2024-03-09,3,23,4230,On-Time
1969,2024-03-06,2024-03-09,5,3,59,On-Time
4660,2024-03-06,2024-03-09,5,11,68.2,On-Time
4658,2024-03-06,2024-03-09,5,17,148,On-Time
4661,2024-03-06,2024-03-09,5,28,416,On-Time
2200,2024-03-06,2024-03-10,2,3,689,On-Time
515,2024-03-06,2024-03-10,9,21,2000,On-Time
54,2024-03-06,2024-03-11,1,25,15241,On-Time
3737,2024-03-06,2024-03-11,12,18,174.94,On-Time
516,2024-03-06,2024-03-11,12,19,6350,On-Time
1971,2024-03-06,2024-03-11,14,21,60,On-Time
517,2024-03-06,2024-03-11,14,25,411,On-Time
4656,2024-03-06,2024-03-11,25,14,45,On-Time
4657,2024-03-06,2024-03-11,25,24,380,On-Time
52,2024-03-06,2024-03-12,3,15,551,Delayed
4655,2024-03-06,2024-03-12,25,24,40,On-Time
1710,2024-03-06,2024-03-13,3,9,5700,Delayed
4659,2024-03-06,2024-03-13,5,14,418,Delayed
1970,2024-03-06,2024-03-13,22,3,72,On-Time
353,2024-03-06,2024-03-14,2,7,286,Delayed
2699,2024-03-07,,1,15,345,Failed
2700,2024-03-07,,1,23,400,Failed
2701,2024-03-07,,1,27,1200,Failed
3739,2024-03-07,,2,21,24000,Failed
3738,2024-03-07,,2,27,404.63,Failed
728,2024-03-07,2024-03-09,2,14,3440,On-Time
725,2024-03-07,2024-03-11,3,6,1510,On-Time
727,2024-03-07,2024-03-11,3,8,1310,On-Time
726,2024-03-07,2024-03-11,3,12,1075,On-Time
55,2024-03-07,2024-03-11,4,4,22000,On-Time
3741,2024-03-07,2024-03-11,5,9,550,On-Time
905,2024-03-07,2024-03-11,14,29,1260,On-Time
1711,2024-03-07,2024-03-11,17,14,3135,On-Time
3740,2024-03-07,2024-03-12,25,9,4.71,On-Time
2702,2024-03-08,,1,1,100,Failed
2703,2024-03-08,,1,16,692,Failed
2704,2024-03-08,,1,27,1320,Failed
3742,2024-03-08,,2,15,1395,Failed
2609,2024-03-08,2024-03-11,5,6,523.88,On-Time
909,2024-03-08,2024-03-11,5,10,1340,On-Time
637,2024-03-08,2024-03-11,5,14,940,On-Time
2608,2024-03-08,2024-03-12,14,12,80.92,On-Time
908,2024-03-08,2024-03-12,14,18,750,On-Time
4662,2024-03-08,2024-03-13,25,27,24000,On-Time
906,2024-03-08,2024-03-14,2,10,24000,Delayed
56,2024-03-08,2024-03-14,7,5,24000,On-Time
907,2024-03-08,2024-03-14,17,8,2740,On-Time
57,2024-03-11,2024-03-13,2,1,24000,On-Time
4669,2024-03-11,2024-03-14,3,1,5582,On-Time
910,2024-03-11,2024-03-14,3,2,650,On-Time
4670,2024-03-11,2024-03-14,3,8,1604,On-Time
912,2024-03-11,2024-03-14,3,9,980,On-Time
4671,2024-03-11,2024-03-14,3,20,1544,On-Time
4664,2024-03-11,2024-03-14,5,2,418,On-Time
4663,2024-03-11,2024-03-14,5,2,622,On-Time
4667,2024-03-11,2024-03-14,5,7,721.2,On-Time
4665,2024-03-11,2024-03-14,5,20,620,On-Time
913,2024-03-11,2024-03-16,3,28,4000,Delayed
4668,2024-03-11,2024-03-16,5,21,301,Delayed
4666,2024-03-11,2024-03-16,25,28,1280,On-Time
911,2024-03-11,2024-03-17,14,28,2200,On-Time
638,2024-03-11,2024-03-18,22,28,260,On-Time
3743,2024-03-12,,25,27,136,Failed
3744,2024-03-12,2024-03-14,11,30,161,On-Time
518,2024-03-12,2024-03-14,23,23,2500,On-Time
915,2024-03-12,2024-03-17,3,4,2150,On-Time
4672,2024-03-12,2024-03-17,3,7,1050,On-Time
3745,2024-03-12,2024-03-17,3,18,87.6,On-Time
916,2024-03-12,2024-03-17,3,23,3800,On-Time
4673,2024-03-12,2024-03-17,5,9,613,On-Time
914,2024-03-12,2024-03-18,3,12,770,Delayed
2705,2024-03-13,,1,12,507,Failed
2706,2024-03-13,,1,19,2448,Failed
3746,2024-03-13,,6,19,3226.51,Failed
4674,2024-03-13,2024-03-16,3,13,2134,On-Time
917,2024-03-13,2024-03-16,3,14,5320,On-Time
4675,2024-03-13,2024-03-16,5,15,807,On-Time
4676,2024-03-13,2024-03-16,5,28,144,On-Time
3747,2024-03-13,2024-03-16,6,9,1303.4,Delayed
1684,2024-03-13,2024-03-17,2,29,3446,On-Time
60,2024-03-13,2024-03-18,1,8,4165.2,On-Time
59,2024-03-13,2024-03-18,1,22,3829.974,On-Time
58,2024-03-13,2024-03-18,4,27,2319.991,On-Time
2612,2024-03-13,2024-03-18,14,20,100,On-Time
2201,2024-03-13,2024-03-20,2,5,1031,Delayed
2707,2024-03-14,,1,10,715,Failed
2710,2024-03-14,,1,19,1650,Failed
2711,2024-03-14,,1,25,3150,Failed
2708,2024-03-14,,1,26,1010,Failed
2709,2024-03-14,,1,26,1535,Failed
3749,2024-03-14,,2,5,1356,Failed
3748,2024-03-14,,2,16,875.308,Failed
3751,2024-03-14,,25,5,897,Failed
3750,2024-03-14,,25,9,104.483,Failed
918,2024-03-14,2024-03-16,23,22,540,On-Time
729,2024-03-14,2024-03-18,1,4,850,On-Time
4677,2024-03-14,2024-03-18,3,21,1510,On-Time
4678,2024-03-14,2024-03-18,3,21,1955,On-Time
4679,2024-03-14,2024-03-18,5,3,916,On-Time
4680,2024-03-14,2024-03-18,5,12,1523,On-Time
61,2024-03-14,2024-03-18,8,17,1650,On-Time
3752,2024-03-14,2024-03-18,9,8,419,On-Time
1712,2024-03-14,2024-03-18,17,18,3200,On-Time
919,2024-03-14,2024-03-18,17,24,2630,On-Time
520,2024-03-14,2024-03-18,24,8,178,On-Time
519,2024-03-14,2024-03-22,5,15,276,Delayed
2712,2024-03-15,,1,29,250,Failed
2713,2024-03-15,,1,30,700,Failed
921,2024-03-15,2024-03-18,3,3,1260,On-Time
640,2024-03-15,2024-03-18,3,6,3350,On-Time
639,2024-03-15,2024-03-18,3,27,3100,On-Time
354,2024-03-15,2024-03-18,13,2,700,On-Time
2610,2024-03-15,2024-03-19,17,7,8.91,On-Time
920,2024-03-15,2024-03-22,3,6,520,Delayed
4685,2024-03-18,2024-03-21,3,21,1250,On-Time
4684,2024-03-18,2024-03-21,5,15,1347,On-Time
4683,2024-03-18,2024-03-21,5,29,411,On-Time
62,2024-03-18,2024-03-21,9,13,6049,On-Time
4681,2024-03-18,2024-03-23,25,13,19,On-Time
4682,2024-03-18,2024-03-23,25,20,49,On-Time
922,2024-03-18,2024-03-24,3,28,3860,Delayed
923,2024-03-18,2024-03-24,17,8,630,On-Time
1713,2024-03-18,2024-03-24,17,8,5250,On-Time
924,2024-03-18,2024-03-28,17,6,2500,Delayed
356,2024-03-19,2024-03-20,6,7,1918,On-Time
355,2024-03-19,2024-03-20,6,9,1898,On-Time
63,2024-03-19,2024-03-23,1,7,3776.64,On-Time
66,2024-03-19,2024-03-23,4,17,1995,On-Time
65,2024-03-19,2024-03-23,4,18,3297.384,On-Time
64,2024-03-19,2024-03-23,4,28,3500,On-Time
3753,2024-03-19,2024-03-25,3,21,715.29,Delayed
925,2024-03-19,2024-03-26,3,25,570,Delayed
3754,2024-03-20,,22,7,138.89,Failed
1715,2024-03-20,2024-03-23,3,1,4800,On-Time
2202,2024-03-20,2024-03-23,3,2,2055,On-Time
1714,2024-03-20,2024-03-23,3,5,4575,On-Time
2203,2024-03-20,2024-03-23,3,6,3166,On-Time
2206,2024-03-20,2024-03-23,3,8,2055,On-Time
730,2024-03-20,2024-03-23,3,9,3100,On-Time
926,2024-03-20,2024-03-23,3,13,5240,On-Time
1717,2024-03-20,2024-03-23,3,15,7600,On-Time
4686,2024-03-20,2024-03-23,3,22,861,On-Time
2207,2024-03-20,2024-03-23,3,22,3166,On-Time
4688,2024-03-20,2024-03-23,3,23,480,On-Time
2205,2024-03-20,2024-03-23,3,27,2055,On-Time
4692,2024-03-20,2024-03-23,3,27,2796,On-Time
4690,2024-03-20,2024-03-23,5,15,921,On-Time
4689,2024-03-20,2024-03-23,5,28,142,On-Time
4693,2024-03-20,2024-03-23,5,28,713,On-Time
4687,2024-03-20,2024-03-24,3,28,2818,On-Time
68,2024-03-20,2024-03-25,1,16,4033.256,On-Time
67,2024-03-20,2024-03-25,1,27,1905.38,On-Time
69,2024-03-20,2024-03-25,1,29,4695.082,On-Time
2204,2024-03-20,2024-03-25,2,8,1731,Delayed
3755,2024-03-20,2024-03-25,3,24,1128.13,On-Time
929,2024-03-20,2024-03-25,14,3,3135,On-Time
928,2024-03-20,2024-03-25,14,6,300,On-Time
1716,2024-03-20,2024-03-25,17,25,3000,On-Time
927,2024-03-20,2024-03-25,17,26,720,On-Time
4691,2024-03-20,2024-03-27,5,26,677,Delayed
4694,2024-03-21,2024-03-23,2,4,24000,On-Time
930,2024-03-21,2024-03-23,2,9,24000,On-Time
641,2024-03-21,2024-03-25,3,9,3150,On-Time
732,2024-03-21,2024-03-25,3,15,1090,On-Time
731,2024-03-21,2024-03-25,3,18,1680,On-Time
931,2024-03-21,2024-03-25,3,23,660,On-Time
1972,2024-03-21,2024-03-25,5,3,60,On-Time
733,2024-03-21,2024-03-25,5,5,3820,On-Time
3756,2024-03-21,2024-03-25,5,18,1623,On-Time
4695,2024-03-21,2024-03-25,5,26,190,On-Time
1973,2024-03-21,2024-03-25,14,3,55,On-Time
2714,2024-03-21,2024-03-26,1,27,1250,On-Time
932,2024-03-21,2024-03-27,3,7,1500,Delayed
70,2024-03-21,2024-03-28,4,27,4406,Delayed
4696,2024-03-22,,17,14,24000,Failed
3757,2024-03-22,2024-03-23,6,25,35,On-Time
3760,2024-03-22,2024-03-25,2,22,530,On-Time
933,2024-03-22,2024-03-25,3,8,1280,On-Time
935,2024-03-22,2024-03-25,3,18,1950,On-Time
3759,2024-03-22,2024-03-25,5,9,90,On-Time
521,2024-03-22,2024-03-26,14,10,111,On-Time
936,2024-03-22,2024-03-26,17,14,200,On-Time
934,2024-03-22,2024-03-28,3,11,630,Delayed
642,2024-03-22,2024-03-31,22,16,140,On-Time
4697,2024-03-25,,5,2,778,Failed
2208,2024-03-25,2024-03-27,2,28,1161,On-Time
4698,2024-03-25,2024-03-28,3,6,1120,On-Time
4699,2024-03-25,2024-03-28,3,9,2284,On-Time
4701,2024-03-25,2024-03-28,3,9,4794,On-Time
1719,2024-03-25,2024-03-28,3,14,950,On-Time
4700,2024-03-25,2024-03-28,5,17,312,On-Time
4702,2024-03-25,2024-03-29,5,10,304,Delayed
1723,2024-03-25,2024-03-31,17,7,3150,On-Time
1718,2024-03-25,2024-03-31,17,12,3750,On-Time
937,2024-03-25,2024-03-31,17,16,1900,On-Time
1720,2024-03-25,2024-03-31,17,17,3000,On-Time
1721,2024-03-25,2024-03-31,17,24,5220,On-Time
1722,2024-03-25,2024-03-31,17,26,5250,On-Time
2209,2024-03-26,2024-03-28,2,8,3500,On-Time
74,2024-03-26,2024-03-30,1,7,8043,On-Time
79,2024-03-26,2024-03-30,1,8,3944,On-Time
71,2024-03-26,2024-03-30,1,10,1949.738,On-Time
73,2024-03-26,2024-03-30,1,10,4827.26,On-Time
2715,2024-03-26,2024-03-30,1,14,347,On-Time
2716,2024-03-26,2024-03-30,1,17,1089,On-Time
72,2024-03-26,2024-03-30,1,23,4237.73,On-Time
78,2024-03-26,2024-03-30,1,25,3875,On-Time
80,2024-03-26,2024-03-30,4,8,5615,On-Time
76,2024-03-26,2024-03-30,4,10,2950,On-Time
75,2024-03-26,2024-03-30,4,30,2850,On-Time
1726,2024-03-26,2024-03-30,14,20,2080,On-Time
1724,2024-03-26,2024-03-31,3,4,5700,On-Time
4703,2024-03-26,2024-03-31,3,6,1671,On-Time
4704,2024-03-26,2024-03-31,5,20,620,On-Time
1725,2024-03-26,2024-03-31,5,28,415.9,On-Time
77,2024-03-26,2024-04-01,1,7,20129,On-Time
3761,2024-03-26,2024-04-01,25,28,66.89,On-Time
1976,2024-03-27,,22,4,162,Failed
1974,2024-03-27,,26,16,58,Failed
1975,2024-03-27,,28,3,86,Failed
939,2024-03-27,2024-03-30,3,5,1960,On-Time
938,2024-03-27,2024-03-30,3,25,630,On-Time
734,2024-03-27,2024-03-30,3,27,630,On-Time
943,2024-03-27,2024-04-01,14,4,2320,On-Time
1728,2024-03-27,2024-04-01,14,13,345,On-Time
942,2024-03-27,2024-04-01,17,4,3380,On-Time
944,2024-03-27,2024-04-01,17,5,7820,On-Time
940,2024-03-27,2024-04-01,17,8,6000,On-Time
941,2024-03-27,2024-04-01,17,20,2900,On-Time
3762,2024-03-27,2024-04-02,3,7,639.04,Delayed
1727,2024-03-27,2024-04-03,3,10,6450,Delayed
2210,2024-03-28,,3,11,24000,Failed
3766,2024-03-28,2024-03-30,2,13,19356.67,On-Time
3764,2024-03-28,2024-03-30,2,15,17592.09,On-Time
3765,2024-03-28,2024-03-30,2,15,19356.67,On-Time
735,2024-03-28,2024-03-30,2,20,1920,On-Time
736,2024-03-28,2024-03-30,2,24,4130,On-Time
4386,2024-03-28,2024-03-30,2,26,24000,On-Time
3763,2024-03-28,2024-03-30,2,28,1100,On-Time
2717,2024-03-28,2024-04-01,1,20,450,On-Time
1729,2024-03-28,2024-04-01,3,30,4480,On-Time
4705,2024-03-28,2024-04-01,5,5,1120,On-Time
522,2024-03-28,2024-04-01,14,13,444,On-Time
945,2024-03-28,2024-04-02,3,24,950,On-Time
947,2024-03-31,2024-04-04,14,5,345,On-Time
